dataset,scope,entity,period_start,period_end,metric,value,unit,source_url,source_note
monthly_states_ut_2026,States/UTs,2026-03,2026-03,2026-03,training_courses_cumulative,1134,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2252590,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-03,2026-03,2026-03,officers_trained_cumulative,37620,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2252590,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,grievances_received,88057,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,grievances_redressed,77445,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,pendency,211701,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,states_ut_with_over_1000_pending,22,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,new_users_registered,76643,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,feedback_total,73601,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,feedback_states_ut,30621,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,grievances_through_csc,8001,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,top_disposal_count,34959,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,second_disposal_count,5829,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,training_courses_cumulative,1159,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-04,2026-04,2026-04,officers_trained_cumulative,38270,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2264045,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,grievances_received,85900,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,grievances_redressed,84365,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,pendency,213190,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,states_ut_with_over_1000_pending,22,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,new_users_registered,65174,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,feedback_total,78830,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,feedback_states_ut,32283,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,grievances_through_csc,8562,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,top_disposal_count,27030,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
monthly_states_ut_2026,States/UTs,2026-05,2026-05,2026-05,second_disposal_count,9476,count,https://www.pib.gov.in/,Official PIB/DARPG monthly CPGRAMS release.
